publisher_id,publisher_name,size,view_rate,view_measurement_rate
1000500,finanzen.net,485x996,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,601x913,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,411x859,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,360x715,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,411x867,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,393x804,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,424x832,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,360x745,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,320x672,"0,000000000000000000","0,000000000000000000"
1985192,gesundheit.de,300x300,"0,000000000000000000","0,000000000000000000"
1000510,metal-hammer.de,320x80,"1,000000000000000000","0,003508771929824561"
1000500,finanzen.net,485x969,"0,000000000000000000","0,000000000000000000"
1000521,sportbild.de,1280x720,"0,116620344635908838","0,972117151194207284"
1000500,finanzen.net,339x659,"0,000000000000000000","0,000000000000000000"
1000507,lifeline.de,120x600,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,384x817,"0,000000000000000000","0,000000000000000000"
1000494,bild.de,300x75,"0,200648561005269558","0,001416980155098156"
1000500,finanzen.net,339x664,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,384x796,"0,000000000000000000","0,000000000000000000"
1000499,computerbild.de,640x360,"0,699349402424694047","0,840018297380585516"
1000500,finanzen.net,393x783,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,360x688,"0,000000000000000000","0,000000000000000000"
1000510,metal-hammer.de,120x600,"0,845070422535211268","0,287449392712550607"
1000500,finanzen.net,295x593,"0,000000000000000000","0,000000000000000000"
1000524,techbook.de,300x300,"0,768656716417910448","0,971894832275611967"
1429272,motorsport.com,1000x1000,"1,000000000000000000","0,187500000000000000"
1000500,finanzen.net,375x670,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,346x661,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,411x774,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,393x807,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,411x864,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,320x649,"0,000000000000000000","0,000000000000000000"
1962438,hormontherapie-wechseljahre.de,300x250,"0,000000000000000000","0,000000000000000000"
1441955,myhomebook.de,0x0,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,455x861,"0,000000000000000000","0,000000000000000000"
1000510,metal-hammer.de,300x250,"0,301459900145358023","0,933069937492628848"
1000500,finanzen.net,432x867,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,411x826,"0,000000000000000000","0,000000000000000000"
1000499,computerbild.de,300x300,"0,677736202057998129","0,270017681232634504"
1000494,bild.de,9x9,"0,616490891658676894","0,778358208955223881"
1000500,finanzen.net,424x705,"0,000000000000000000","0,000000000000000000"
1000526,transfermarkt.de,160x600,"0,593361892269248272","0,873482744632139505"
1000500,finanzen.net,411x781,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,384x790,"0,000000000000000000","0,000000000000000000"
1429272,motorsport.com,320x75,"0,400000000000000000","0,044642857142857143"
1000500,finanzen.net,393x781,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,1067x619,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,339x631,"0,000000000000000000","0,000000000000000000"
1000521,sportbild.de,1000x1000,"0,925170068027210884","0,008915034265267754"
1000500,finanzen.net,320x521,"0,000000000000000000","0,000000000000000000"
1429272,motorsport.com,0x0,"0,000000000000000000","0,000000000000000000"
1000498,bz-berlin.de,728x90,"0,179264484792413554","0,629532018987157459"
1000527,travelbook.de,728x90,"0,160570220098691940","0,976107649374976108"
1000500,finanzen.net,411x845,"0,000000000000000000","0,000000000000000000"
